Date,Time,Ping (ms),Download (Mbit/s),Upload (Mbit/s),number of hosts online, url, latitude, longitude, location, country, countrycode, ISP, id, host, d, latency 
23/03/2021,20:38:31,40218517.57920627,38083472.16624759,8.295,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.15]
23/03/2021,20:39:32,40539493.53165409,37446746.821786925,7.927,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.987]
23/03/2021,20:40:32,30285349.90386686,33430731.716941528,8.701,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.837]
23/03/2021,20:41:32,40650306.39086123,38414612.686153896,8.073,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.927]
23/03/2021,20:42:31,38231963.55039741,35147972.82324658,9.54,9,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.545]
23/03/2021,20:43:32,38049128.37337614,36342442.18454943,8.479,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.385]
23/03/2021,20:44:32,38109095.674529225,38830148.07243631,9.167,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.667]
23/03/2021,20:45:32,39645954.336028636,40041154.71276079,9.166,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.019]
23/03/2021,20:46:32,40923491.83962405,37931285.51524236,8.156,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.054]
23/03/2021,20:47:31,43891287.78960321,38485780.383834094,8.148,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.572]
23/03/2021,20:48:31,37927508.69129409,32644403.396399416,7.674,8,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 8.835]
23/03/2021,20:49:32,42822190.644885704,39080983.14827515,7.463,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.483]
23/03/2021,20:50:32,41583954.20875355,39156621.17785716,8.693,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.391]
23/03/2021,20:51:32,41990520.30571568,34547705.11291826,8.462,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.485]
23/03/2021,20:52:31,38216746.22026131,36485086.50000198,8.748,10,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.621]
23/03/2021,20:53:32,36559238.04230472,36231728.04773575,9.617,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.464]
23/03/2021,20:54:32,37860333.05585552,35681115.25795476,7.717,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.327]
23/03/2021,20:55:32,36487304.115995556,35323126.64828876,8.243,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.954]
23/03/2021,20:56:32,36531916.732677005,35819323.42338929,8.541,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.312]
23/03/2021,20:57:31,39392915.831912465,33363526.814851303,8.203,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.29]
23/03/2021,20:58:31,38027260.495717116,35840424.152761005,8.534,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.018]
23/03/2021,20:59:32,40635863.12022637,38393571.189483956,8.548,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.741]
23/03/2021,21:01:32,38385654.6383062,30862077.566593874,10.226,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.305]
23/03/2021,21:02:31,38969242.25825208,33625075.27537362,7.967,8,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 8.507]
23/03/2021,21:03:32,35918316.0160037,35753517.25642672,8.194,8,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 10.912]
23/03/2021,21:04:31,40538699.37999427,33218484.375521254,9.272,8,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 10.118]
23/03/2021,21:05:32,41347341.07782554,34442479.078543715,8.31,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.703]
23/03/2021,21:06:31,39282873.690447636,33107606.00903928,8.968,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.366]
23/03/2021,21:07:31,37737550.38984764,28111369.249478072,8.361,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.958]
23/03/2021,21:08:32,39453735.30777276,33951478.47254466,8.085,9,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.654]
23/03/2021,21:09:32,28735985.814704362,36785975.03269358,7.578,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.457]
23/03/2021,21:10:32,40454070.71055778,37425553.19307274,8.821,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.028]
23/03/2021,21:11:31,39531972.36028918,33111051.754753284,8.492,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.953]
23/03/2021,21:12:32,34259007.61614618,30257768.819842532,8.864,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.829]
23/03/2021,21:13:32,37275199.294542424,31138625.161939524,7.795,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.396]
23/03/2021,21:14:32,43095622.185340546,36171687.805021994,7.79,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.744]
23/03/2021,21:15:31,40921625.46124255,34491089.56037807,8.733,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.525]
23/03/2021,21:16:32,38992439.536187224,35961194.39166802,9.142,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.749]
23/03/2021,21:17:32,41007724.59263902,27401364.107882712,8.163,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.335]
23/03/2021,21:18:31,38641159.58648008,33049626.274655264,7.475,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.339]
23/03/2021,21:19:31,40336552.03694258,32102140.58669397,8.248,11,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.264]
23/03/2021,21:20:32,37179300.49724749,33453193.59176978,8.721,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.472]
23/03/2021,21:21:32,38855983.004761726,33905288.94436183,8.281,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.076]
23/03/2021,21:22:32,40536841.45937886,34548738.519066885,8.832,12,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.153]
23/03/2021,21:23:31,41066944.91834339,34405937.838109136,7.854,12,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.85]
23/03/2021,21:24:32,40615392.4967692,34212740.80346155,8.798,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.551]
23/03/2021,21:25:36,19228462.345952794,11252236.373280026,10.034,10,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.904]
23/03/2021,21:26:32,38433926.32789977,35923038.43319801,9.65,7,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.147]
23/03/2021,21:27:32,41216831.20958436,37920226.4307678,7.728,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 11.613]
23/03/2021,21:28:31,41350572.36981904,25604609.166044544,8.846,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.763]
23/03/2021,21:29:32,40050773.63944232,36027201.79996752,8.399,11,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.124]
23/03/2021,21:31:32,40354388.432769254,36889331.442743964,8.322,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.236]
23/03/2021,21:32:32,37752368.4819495,35532475.75189685,7.892,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.358]
23/03/2021,21:33:31,38812383.545042895,22245124.364193723,7.854,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.974]
23/03/2021,21:34:32,37281853.69698796,38711180.118662104,8.455,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.789]
23/03/2021,21:35:33,33546750.901069347,27780453.346244205,16.305,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 16.631]
23/03/2021,21:36:32,39230149.61087281,37556143.7889915,8.983,10,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.006]
23/03/2021,21:37:32,37545318.691082686,27032550.81303065,16.582,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 10.168]
23/03/2021,21:38:34,16238607.608080862,20775983.70391208,17.02,9,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 20.854]
23/03/2021,21:39:32,42760758.95076237,38663128.29337074,7.367,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.867]
23/03/2021,21:40:31,41457934.731338136,37711581.32519703,8.153,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.452]
23/03/2021,21:41:32,39425807.63136302,37934151.55679612,9.377,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.321]
23/03/2021,21:42:32,39686585.035891145,37145671.58735272,7.502,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.605]
23/03/2021,21:43:32,40818071.43097195,36150803.65306902,8.404,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.408]
23/03/2021,21:44:31,41624579.437511176,37191900.72432923,8.617,8,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 9.509]
23/03/2021,21:45:32,43619550.64899292,38435214.35499992,8.848,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.817]
23/03/2021,21:46:32,40565785.08448021,36608682.13349206,8.722,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.797]
23/03/2021,21:47:32,40639219.81453427,34361739.84219794,7.421,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.344]
23/03/2021,21:48:32,41178732.446671024,36760195.51529345,9.706,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.426]
23/03/2021,21:49:32,39309413.328392476,29746652.656986795,8.377,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.272]
23/03/2021,21:50:31,39618253.96531716,36435131.34597613,9.582,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.863]
23/03/2021,21:51:32,42389505.58339347,37421793.535094306,8.896,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.529]
23/03/2021,21:52:32,31149739.583416346,29040379.74954582,7.861,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.04]
23/03/2021,21:53:32,36546498.59720814,29813362.958550543,8.929,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.339]
23/03/2021,21:54:32,33250990.192913167,22058536.165929075,9.47,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 7.851]
23/03/2021,21:55:32,30474155.866405755,20818674.04266971,8.025,10,['http://speedtest02.nteb.no:8080/speedtest/upload.php', '63.4305', '10.3951', 'Trondheim', 'Norway', 'NO', 'NTE Marked A/S', '25483', 'speedtest02.nteb.no:8080', 1.202453736853797, 25.54]
23/03/2021,21:56:32,29025745.0335061,26322576.083237477,8.622,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 9.63]
23/03/2021,21:57:32,42883752.16134931,36308344.53387119,7.902,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.532]
23/03/2021,21:58:33,23298197.505535282,24818799.77579005,19.43,9,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 22.39]
23/03/2021,21:59:32,25644853.439491294,21598932.11897247,16.937,9,['http://speedtest.vktv.no:8080/speedtest/upload.php', '63.7506', '11.9169', 'Verdal', 'Norway', 'NO', 'Verdal Kabel-TV', '31973', 'speedtest.vktv.no:8080', 82.15803984558451, 17.841]
23/03/2021,22:01:32,33667681.25183532,36810124.903801404,9.702,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.844]
23/03/2021,22:02:32,41788012.610959284,34147225.23569779,7.83,8,['http://ytelse-trd.uninett.no:8080/speedtest/upload.php', '63.4297', '10.3933', 'Trondheim', 'Norway', 'NO', 'UNINETT', '25057', 'ytelse-trd.uninett.no:8080', 1.328167047587843, 8.721]
